Path0,Path1,Path2,Path3,Path4,Path5,Path6,Path7,Path8,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22,Path23,Path24,Path25,Path26,Path27,Path28,Path29,Path30,Path31,Path32,Path33,Path34,Path35,Path36,Path37,Path38,Path39,Path40,Path41,Path42,Path43,Path44,Path45,Path46,Path47,Path48,Path49,Path50,Path51,Path52,Path53,Path54,Path55,Path56,Path57,Path58,Path59,Path60,Path61,Path62,Path63,Path64,Path65,Path66,Path67,Path68,Path69,Path70,Path71,Path72,Path73,Path74,Path75,Path76,Path77,Path78,Path79,Path80,Path81,Path82,Path83,Path84,Path85,Path86,Path87,Path88,Path89,Path90,Path91,Path92,Path93,Path94,Path95,Path96,Path97,Path98,Path99
102.863,112.478,113.469,118.755,122.066,94.2002,95.0929,111.575,104.156,114.157,92.9938,124.806,92.9765,97.5793,73.0937,113.268,81.3939,77.0449,95.5641,107.189,108.815,108.408,108.211,105.773,101.769,94.7111,110.478,100.397,108.061,107.729,98.6988,115.983,96.9658,102.269,114.338,88.3646,91.0377,117.302,104.827,81.01,99.0842,103.568,126.148,80.8728,88.6309,117.953,93.1108,119.622,85.0386,106.206,95.8585,104.828,87.5845,111.243,87.4519,108.068,96.7698,106.257,111.592,84.3491,115.883,95.0004,89.4411,104.717,80.558,108.453,117.993,95.8734,92.7827,103.419,101.342,100.373,93.6832,110.136,99.4127,108.869,89.6939,91.9936,99.8796,84.9825,83.5935,92.3086,112.234,106.23,111.427,93.6611,113.701,102.118,110.432,90.2659,98.0904,108.299,105.643,115.147,113.875,105.651,110.353,98.3979,98.9298,100.886
102.739,113.754,113.829,121.398,124.401,92.4525,94.123,113.405,104.47,113.051,92.9264,126.96,93.9915,96.893,73.1122,114.439,83.2669,76.838,96.4299,107.366,109.313,109.454,106.583,106.083,100.796,95.429,112.206,102.415,108.245,106.988,96.2228,116.876,95.7215,102.276,115.39,89.6099,90.6289,118.153,104.671,82.0146,100.283,104.879,123.759,79.1129,87.4088,121.381,95.1461,121.238,86.4914,105.51,96.6459,103.903,87.0624,111.787,88.9107,108.173,98.7723,107.05,109.927,83.7218,119.417,94.267,89.4488,106.647,80.86,105.607,116.16,97.2057,94.2768,102.999,102.079,99.3602,92.8283,108.77,98.406,108.921,89.7677,93.0241,99.8539,85.202,85.0497,93.3957,111.677,108.457,112.858,94.7299,116.839,100.085,111.161,90.0362,98.7079,107.775,105.771,116.246,110.853,106.961,109.285,98.884,100.28,103.074
100.957,112.095,112.751,121.207,127.255,92.1608,96.4326,116.168,103.65,112.804,92.6063,126.126,94.4057,96.9836,73.6142,114.223,81.5907,74.5461,97.2693,107.591,110.703,109.536,105.835,105.633,102.321,94.7832,112.519,102.186,105.984,109.567,96.4631,116.841,95.4253,102.364,113.012,90.79,91.3456,121.299,103.755,82.4349,100.762,105.795,123.798,80.0119,87.1837,121.074,96.1687,121.179,86.4315,106.163,97.0638,103.62,87.093,114.394,90.2283,107.559,99.9147,106.808,111.33,84.1577,119.488,93.4459,90.2367,107,81.3343,107.346,114.031,98.4678,93.6663,101.541,101.623,100.11,94.2353,108.632,98.5647,109.43,91.5592,92.0748,99.6956,84.4736,84.9711,91.3396,110.191,108.875,109.947,95.7018,116.724,99.6535,110.553,88.5667,99.1644,105.807,107.332,117.863,114.232,107.934,110.716,98.4217,101.703,104.598
100.442,112.171,110.143,121.208,126.523,90.7535,97.0169,116.646,104.053,113.425,92.7937,125.907,93.8782,95.7847,74.0736,114.537,82.257,73.2759,99.2374,105.304,111.227,108.087,106.96,106.344,102.335,96.6027,111.777,102.389,106.893,109.747,96.0359,118.202,96.0648,101.886,113.49,90.9024,91.4703,121.836,103.389,83.902,100.175,106.98,121.673,79.9438,85.5875,121.441,97.7008,122.398,84.8194,104.808,96.9781,103.583,86.5595,114.705,90.8402,108.385,100.181,106.153,111.432,86.9651,119.405,92.5024,90.6054,107.676,81.7049,107.577,115.206,98.8103,93.0968,104.286,101.128,101.332,96.7748,108.36,100.789,110.213,92.0765,92.8126,99.5574,83.804,84.6188,89.9731,109.1,106.165,111.701,95.1714,117.065,96.5264,114.698,88.0927,99.8983,103.866,105.864,118.696,113.748,107.533,109.136,100.087,101.807,105.862
101.409,110.137,111.679,120.533,128.287,90.1257,94.276,116.509,103.825,114.417,93.7581,124.54,96.2623,96.6816,73.3915,114.644,82.1975,74.5103,99.5047,105.084,112.189,109.531,110.606,107.428,104.43,96.0402,112.212,101.335,108.113,110.22,96.7101,118.558,94.6008,100.829,111.866,91.8026,89.2691,120.575,100.497,83.0571,101.547,104.97,123.251,79.7068,85.5559,122.798,98.1212,120.221,83.7335,105.431,95.594,106.372,87.1073,114.074,90.2556,109.335,101.198,104.32,112.789,85.7615,120.062,93.0281,89.3584,108.516,81.2393,107.127,116.527,99.8008,93.2148,103.547,101.394,103.835,95.9564,106.552,101.331,109.579,92.328,92.0976,100.905,85.0489,85.2282,90.1161,107.887,107.608,112.324,95.2242,118.328,97.3821,114.817,88.022,98.7373,103.694,108.708,117.536,115.414,106.338,108.004,101.564,102.008,106.515
100.982,110.77,112.989,121.748,128.583,89.2665,95.4972,115.302,104.22,112.507,95.6136,123.356,94.1759,96.2047,74.4422,118.592,82.3309,74.9604,98.6193,102.5,111.088,109.086,110.993,108.024,103.179,95.6786,109.89,100.275,109.323,108.527,96.6675,118.213,94.0862,98.8339,111.436,92.7256,89.2294,120.282,99.6972,84.1296,101.172,103.92,123.568,80.8596,87.3475,119.113,98.2427,120.648,83.7406,105.708,95.8513,106.497,87.8041,115.095,90.0514,109.971,103.131,104.008,113.27,87.3773,120.617,91.6429,91.1748,108.059,79.2794,110.097,117.496,100.014,93.1603,100.733,100.901,104.408,96.7407,106.495,100.079,110.034,91.3341,93.0768,98.3376,84.6585,87.299,91.0163,105.787,110.137,113.432,96.634,115.333,96.739,113.381,87.4367,100.304,103.124,107.946,118.424,117.877,106.733,107.81,99.4386,101.975,106.998
99.9041,110.522,112.957,124.263,128.67,91.0048,97.244,115.032,105.306,111.923,93.9565,123.76,95.2215,95.0983,73.6013,118.771,81.9674,73.9818,97.646,103.872,111.472,108.84,109.753,106.991,103.395,96.5371,110.692,100.474,108.758,109.364,96.0139,120.848,94.8891,98.9704,112.855,93.64,89.2417,121.439,99.421,82.2907,103.422,106.71,122.679,80.2988,87.556,121.026,97.8748,119.08,84.9592,106.745,95.0138,107.795,88.5561,114.563,90.39,110.407,101.015,105.069,113.401,86.9523,120.692,92.3694,91.4024,110.315,80.1027,109.919,117.279,102.122,90.9734,100.693,97.7096,103.124,95.1918,105.72,102.543,111.014,91.1077,95.4387,95.456,85.0705,88.973,91.9537,108.209,112.313,110.48,98.676,114.669,96.9591,110.971,88.0093,99.9257,102.964,110.004,121.177,120.23,106.63,108.114,98.8074,102.597,107.523
99.5045,110.94,115.424,125.327,127.851,92.0967,97.5493,116.208,105.988,111.385,92.2634,121.638,96.0209,95.6898,73.9845,117.857,82.278,72.3868,96.7946,104.749,113.888,109.491,111.363,106.285,104.267,97.2795,108.573,99.598,109.354,108.287,94.1944,120.044,94.7689,98.7238,113.559,92.2577,88.7626,120.104,97.3599,80.9294,103.743,107.916,123.555,81.274,85.5743,123.6,96.6881,118.872,85.6037,105.436,95.6103,107.589,90.1315,118.01,91.7092,111.783,99.7144,104.369,112.826,88.6426,119.689,92.2341,89.6206,108.662,80.4498,109.439,116.757,101.301,91.4882,100.658,94.8269,103.331,95.7055,104.246,103.957,109.363,91.0195,95.7478,94.3164,85.2408,88.3019,92.1553,108.132,113.93,110.793,99.9162,114.584,95.7962,110.534,87.0275,100.124,104.603,112.705,123.575,120.27,107.733,107.079,99.5009,102.763,106.494
100.096,112.458,116.916,124.948,128.884,92.8371,98.2412,117.131,107.609,111.062,91.816,120.458,97.5968,95.1987,74.0462,114.954,82.3425,72.7235,98.3598,105.657,117.196,107.323,110.125,104.543,103.8,97.1391,107.304,99.7143,109.146,106.953,93.3054,118.406,94.9063,98.2616,112.676,93.5211,87.8985,118.784,98.5737,81.6179,105.369,105.391,125.222,81.1011,84.7312,123.345,96.5181,120.839,84.007,106.825,96.6569,107.266,90.6542,116.796,93.1368,111.205,100.182,104.924,110.307,89.7678,120.318,92.9847,90.4484,110.374,78.6111,109.39,116.61,99.7911,91.7827,101.71,94.6006,102.814,94.3241,103.045,104.263,109.941,91.1631,96.1693,93.9265,86.4706,87.3575,91.8882,109.617,115.514,112.592,99.175,116.862,95.2959,111.937,86.6382,99.2591,104.234,114.195,126.512,118.504,107.726,110.823,99.5538,102.93,108.184
99.7827,110.028,118.157,125.69,126.905,91.3693,96.6107,116.307,106.463,110.999,91.6761,118.964,96.2964,95.3403,73.8778,114.955,84.095,73.4248,98.1979,106.115,116.469,105.616,111.536,105.185,103.244,97.7589,106.229,100.851,109.584,107.128,93.6838,119.655,93.9541,101.65,114.781,93.3134,89.3654,118.515,98.0877,82.7576,105.014,106.638,125.6,80.9577,85.6197,122.495,97.234,123.866,83.6416,106.975,95.3751,108.02,93.3812,116.802,91.0648,112.069,99.9795,106.016,110.343,90.3803,123.005,91.8491,90.9729,114.113,78.2923,109.717,114.026,100.15,91.9939,101.614,95.1512,104.562,93.7271,103.591,105.95,110.038,91.852,97.2189,93.7262,87.3645,87.5669,90.9662,108.232,113.718,111.998,101.609,116.908,94.8539,113.135,88.0567,99.4474,103.826,114.927,127.593,117.756,108.817,113.943,99.8986,100.477,107.32
98.5215,112.651,118.75,125.27,125.498,90.5759,98.0326,116.114,107.073,109.236,92.4423,119.251,95.159,96.1835,73.9894,114.52,82.051,74.4355,98.1816,105.449,116.823,104.678,111.521,105.212,104.363,97.3778,107.31,102.413,109.093,107.239,92.823,120.524,95.6134,103.866,114.191,92.3706,89.4485,119.593,97.4502,83.0719,104.108,106.386,125.125,79.6736,84.6882,122.995,98.4691,123.557,83.9701,107.912,96.7306,107.182,92.8418,119.33,90.3133,111.992,98.6208,104.99,112.034,90.3382,121.917,91.2275,89.1929,110.831,79.1503,107.898,113.053,100.398,91.7992,101.9,93.9554,103.87,92.3418,103.867,105.002,107.276,92.9722,96.5351,94.5071,87.9523,87.4118,89.8937,108.842,112.847,110.05,102.526,118.945,95.2248,113.606,87.883,100.467,103.2,114.898,126.58,115.41,110.136,114.927,98.6509,100.988,106.756
96.8723,112.432,118.023,123.789,125.815,89.7543,97.7524,118.099,106.742,108.746,92.2402,120.323,94.6203,95.0006,74.1424,115.124,82.2162,77.276,99.1199,105.065,116.968,105.101,107.539,106.709,104.942,95.7583,107.692,102.382,110.445,107.04,94.1248,119.411,95.1832,102.092,112.593,92.9058,87.635,120.274,96.6892,83.8161,104.239,105.705,124.781,81.2842,84.3799,123.552,98.5556,122.558,83.691,107.331,96.024,105.122,94.3851,120.427,90.0742,115.702,99.8135,101.54,114.601,92.0854,122.499,91.4048,88.3522,109.719,80.4154,108.069,110.914,100.584,91.8971,101.396,92.8068,103.745,91.4807,105.448,105.778,107.881,91.7429,98.2034,95.0556,87.2236,87.8569,90.4995,109.159,115.654,108.991,103.113,121.022,94.3181,114.848,85.3952,98.4456,100.324,114.831,130.022,114.597,111.271,113.023,100.517,101.506,107.613
95.3707,111.207,116.692,121.436,128.418,88.61,96.6812,117.153,107.25,109.726,92.607,122.425,94.557,94.5253,73.5956,113.878,83.4253,76.5451,99.4677,106.179,117.644,102.96,109.462,107.458,103.894,97.0001,107.987,101.697,108.065,108.038,94.0116,119.882,96.1312,100.627,113.22,93.88,87.212,121.659,96.4609,83.5186,105.986,103.9,123.537,80.5841,83.6853,123.884,99.0271,125.944,84.2103,109.426,95.4604,104.996,93.9837,120.022,91.0481,115.008,96.514,103.767,116.485,92.0792,122.179,91.5456,88.9351,107.958,79.9556,109.06,109.323,97.7231,92.5682,101.689,92.3299,103.208,93.5753,105.02,107.043,107.128,93.4745,97.1911,98.3811,87.4605,88.2343,90.6299,106.652,117.953,110.742,104.753,123.469,93.1983,115.112,85.1751,99.8014,100.446,114.78,131.261,115.398,110.432,111.277,102.228,100.773,109.157
95.5348,113.311,117.679,122.315,127.016,89.17,97.1865,116.919,108.1,109.584,92.9872,123.104,94.5216,94.3922,74.3517,113.853,83.3231,77.3642,100.463,109.856,118.033,103.84,111.653,107.316,103.132,98.8352,108.513,101.762,108.225,107.238,94.1927,120.173,95.3745,102.017,112.24,94.2216,88.1795,122.09,95.8905,84.1029,109.53,101.51,122.09,80.6538,83.2093,124.966,96.6875,125.705,81.9615,110.054,96.8021,105.109,96.3629,117.802,92.1889,116.658,97.2711,104.392,117.87,90.9322,124.273,93.4259,90.3222,108.622,80.0715,106.813,108.784,97.8885,88.6751,102.53,91.6944,102.143,94.4106,105.516,108.136,109.49,94.1834,97.8054,97.372,88.7505,84.5635,90.0235,106.859,117.371,109.355,104.741,121.879,93.0205,114.93,84.2777,102.894,101.264,113.071,129.779,118.754,112.121,113.652,104.178,102.837,110.14
95.3617,111.663,117.635,122.65,126.69,90.0048,97.0247,118.54,107.45,110.914,91.3851,125.498,93.473,93.1887,73.6529,115.134,81.1004,78.845,100.292,107.494,118.33,104.724,110.907,107.337,104.971,98.3693,109.05,103.416,107.221,110.114,94.2757,120.879,94.9337,103.108,109.8,94.3859,90.6087,121.195,95.4122,83.2097,110.605,101.858,122.098,80.3168,84.9761,125.197,96.241,125.044,82.0164,109.3,96.3399,104.155,97.4634,116.254,92.0176,117.169,98.3428,104.531,119.072,90.3311,124.947,93.7684,87.9232,110.739,79.6233,107.954,107.167,96.2093,89.3741,100.36,90.4773,100.792,95.3172,106.238,108.343,110.091,93.9416,99.7972,95.3342,87.6335,83.2283,88.4085,107.647,116.105,111.438,104.552,123.045,93.3913,114.03,83.378,103.237,102.666,113.093,129.432,118.65,111.934,114.082,104.744,102.381,109.797
97.7392,110.568,120.109,123.956,129.892,90.5508,96.791,118.113,107.315,111.298,93.0765,126.887,92.2224,92.2006,73.8305,113.572,81.6797,79.3775,98.8363,105.93,117.839,106.86,111.448,108.006,104.701,98.7462,109.368,102.136,107.647,108.705,93.0893,120.601,96.6273,103.726,107.889,93.7968,93.3814,121.344,95.5336,83.6088,110.946,101.822,123.172,80.0243,85.454,124.643,98.431,125.685,81.6395,109.153,97.657,105.883,99.3172,117.915,90.9257,117.737,97.4424,104.524,118.388,91.0171,121.776,93.1595,87.5152,110.178,80.2374,107.705,105.509,95.5586,88.2954,101.23,92.1254,102.754,96.5084,104.136,105,112.026,94.8174,99.3552,95.104,86.7443,82.1181,89.0041,106.243,118.178,112.19,104.638,122.302,93.5577,113.868,83.1495,104.384,103.687,111.313,124.425,117.37,114.555,113.201,103.914,104.541,108.611
96.7494,109.995,118.698,122.946,130.564,92.0884,98.1773,116.935,109.465,109.533,92.411,129.506,91.1203,92.6005,72.9949,114.185,83.4915,79.2698,99.8012,107.545,117.3,109.163,111.084,107.108,106.232,98.2863,108.839,101.406,108.735,109.197,92.5815,121.474,97.7687,104.166,108.894,94.4591,93.6125,120.005,98.3544,86.8872,109.505,100.025,122.141,81.4036,83.8201,129.323,97.9614,123.289,80.8779,107.653,98.2781,106.613,101.218,116.011,89.9317,116.5,96.1084,102.83,118.623,89.2695,121.333,92.9634,88.2958,112.621,82.0842,105.79,105.428,95.7706,86.4608,101.535,92.8241,100.4,96.7539,102.209,104.128,111.045,96.0743,101.144,95.9922,85.5036,82.2606,89.506,104.075,118.022,111.075,102.446,122.1,92.8863,115.711,83.1724,104.271,102.853,110.115,124.144,119.525,114.833,111.257,107.901,106.555,108.57
95.6615,107.831,118.842,122.729,130.691,91.5989,98.0367,117.068,109.108,108.545,92.5431,129.652,90.0206,94.9613,75.74,115.805,83.0297,79.1152,99.7211,106.929,118.73,109.313,111.78,108.313,104.628,98.2811,109.468,100.998,109.452,110.53,91.0747,121.231,97.058,104.393,108.433,92.8928,93.5382,121.253,99.0765,86.5231,108.035,98.8019,125.207,81.4872,83.8905,130.976,96.4491,123.532,80.5929,106.998,98.2052,106.429,101.316,116.868,88.9189,117.291,94.688,102.696,117.937,88.8055,122.433,91.8723,87.565,114.962,83.005,106.101,107.075,94.1449,87.8438,101.694,93.733,101.774,96.3564,101.295,106.114,109.56,95.8368,101.506,97.9374,86.0019,80.2808,90.2721,104.148,116.127,112.16,100.775,123.084,94.7027,117.992,81.7617,104.08,100.755,108.461,123.132,119.373,113.127,111.328,108.661,104.772,107.261
94.9885,105.273,115.612,123.671,127.979,93.1758,99.2953,118.643,108.136,107.721,90.0134,129.943,88.4695,95.3177,76.5961,116.526,83.3776,78.465,98.5928,103.987,118.308,108.673,113.3,106.864,102.484,97.2593,108.386,102.568,109.508,110.113,89.4622,123.725,97.5976,105.07,109.612,93.98,93.4435,123.046,99.5787,84.4104,108.055,98.3386,125.833,82.1738,84.519,131.366,96.7353,121.876,80.0873,103.901,99.3881,107.756,103.09,116.996,87.8006,116.594,94.9107,100.758,117.731,89.3146,120.737,89.8574,86.0678,116.282,83.8352,106.156,106.543,93.7256,86.4972,100.943,94.652,103.997,94.8033,101.206,106.09,108.704,94.7617,103.091,97.4133,85.4829,81.2562,92.8778,104.941,114.891,111.407,97.1701,120.576,93.1857,117.374,83.5878,103.246,100.9,107.409,122.91,121.031,112.312,111.952,106.069,104.964,107.275
94.4233,107.218,114.496,122.946,128.233,91.7045,98.2584,119.05,106.976,107.401,91.667,130.549,88.0484,94.0275,75.932,113.911,83.2294,78.6142,97.9033,104.063,117.698,109.993,112.582,107.84,102.551,98.744,109.296,101.724,108.683,114.146,89.507,124.95,95.4431,104.249,108.215,93.9246,95.0802,121.323,98.5602,84.4618,109.595,99.8401,127.061,84.1768,87.2662,130.558,94.9152,121.777,79.9849,103.257,101.987,107.391,103.086,117.613,84.5618,117.181,94.2957,101.218,115.188,88.2312,117.403,92.1951,86.5509,116.44,83.3316,108.267,108.269,93.0767,87.1456,100.745,94.4138,106.129,93.5424,100.159,103.299,107.777,93.8615,102.97,97.928,84.6218,81.115,91.9084,104.666,112.791,114.108,96.7539,120.916,92.7427,118.369,82.7929,103.118,102.197,104.019,121.039,124.507,112.072,113.026,105.044,106.378,109.107
95.9502,108.274,118.182,122.186,124.919,94.8886,98.5472,117.088,107.172,107.701,92.0304,129.138,89.2261,94.2374,76.7906,112.98,83.0773,78.8656,97.122,104.073,116.703,107.317,114.206,107.408,103.354,98.0995,110.392,103.013,109.201,114.48,89.8117,124.948,96.9359,100.844,110.358,93.4551,96.1625,123.91,99.8809,83.3539,109.211,99.1667,126.381,84.0018,87.2065,131.081,95.3085,124.878,79.112,105.816,102.132,105.367,102.61,118.735,81.6062,115.906,94.2686,101.343,113.396,89.4751,116.841,92.0348,86.4651,114.275,84.4273,107.553,107.706,94.7196,87.0177,100.913,92.9424,106.247,92.1264,99.7473,103.834,106.711,92.1222,103.156,95.3001,85.2564,80.6342,92.7739,104.157,114.413,114.578,97.8549,120.573,91.5228,118.028,82.0409,103.389,103.549,103.628,123.714,125.024,113.152,113.801,105.336,106.112,108.372
93.4659,109.455,118.278,122.004,125.609,92.6039,98.1844,116.276,106.159,107.023,89.5642,131.553,88.4628,95.5182,76.3853,110.465,84.7994,79.1427,97.0778,103.853,115.114,107.435,113.465,108.115,102.767,99.2596,111.934,102.285,109.454,115.379,90.5308,124.155,95.0423,100.234,110.88,94.0816,95.2045,123.383,99.9299,82.9358,109.01,98.8798,126.254,82.9818,88.0854,130.497,95.2313,122.019,78.7658,107.67,102.07,103.946,103.112,123.818,81.4401,117.122,92.9644,101.247,111.244,90.4856,116.686,91.4352,87.1525,111.457,83.7433,106.558,107.2,93.6688,86.9816,101.513,93.4721,104.898,90.4662,96.8144,105.264,104.371,92.3893,103.236,95.3665,85.5683,79.8376,91.6804,102.537,113.446,113.498,99.4131,120.677,91.0191,118.915,82.3057,101.268,103.366,102.704,124.677,126.214,113.239,115.173,102.714,105.344,109.181
93.4448,110.484,122.812,122.802,126.426,91.2685,98.1691,114.287,104.376,105.363,90.4518,131.102,87.3108,93.6906,76.0073,111.397,85.2502,78.9635,96.9905,103.897,115.127,107.048,116.46,108.478,101.075,99.8066,112.674,100.751,110.38,117.589,90.5444,127.06,94.945,98.151,108.671,92.8254,94.2523,122.741,99.0313,82.0214,108.674,100.528,127.135,82.5673,87.7173,130.171,95.478,120.853,80.0123,108.279,103.382,103.865,103.169,123.716,82.0751,117.094,94.3418,99.6158,110.27,92.2091,117.573,90.8711,86.3998,112.658,85.295,107.019,107.899,91.8993,87.6608,101.106,93.9411,104.115,91.3897,96.865,104.056,105.8,92.9487,103.718,98.3762,84.1917,77.8849,91.2148,103.313,115.083,114.807,100.829,120.735,91.6215,118.905,82.1586,102.744,102.43,102.648,121.935,126.375,115.172,115.228,101.581,107.215,109.107
93.4377,111.272,121.261,123.544,125.279,90.8135,98.2703,117.5,102.402,104.71,91.7554,134.503,88.2316,95.338,76.1631,112.632,86.1143,80.4593,96.6075,100.794,114.096,108.505,115.608,106.713,103.408,101.494,115.827,100.471,111.497,118.79,91.1642,125.138,94.6552,98.4057,107.591,91.8518,94.8167,124.087,99.2967,82.1959,108.896,99.568,128.115,82.8487,87.9853,131.797,95.3316,120.827,80.5648,108.09,101.353,103.503,103.598,120.391,80.6784,117.561,93.8407,99.6896,110.208,94.9027,118.243,90.4634,87.8006,112.263,85.0406,105.41,103.933,91.9565,88.5108,101.051,93.2526,104.975,92.1954,98.115,104.103,107.11,93.369,103.762,98.0525,83.4519,79.8613,91.5452,105.321,117.137,115.517,101.721,124.137,92.9159,118.504,81.6791,102.396,101.426,104.212,122.671,126.575,115.673,116.01,102.914,107.573,110.295
92.2154,112.359,120.554,124.451,124.022,89.6347,100.103,117.858,100.766,105.172,93.5246,135.632,86.0828,95.6628,75.4189,114.524,86.537,80.3072,97.7986,98.5019,116.219,106.914,114.237,104.672,101.728,101.111,113.586,100.442,113.778,120.374,91.1749,127.835,92.7975,97.0252,107.984,92.8951,94.6369,128.119,100.075,81.443,110.869,99.8055,128.819,82.7843,87.4681,133.532,93.9152,120.505,80.4559,106.33,101.728,103.696,103.915,119.78,80.5283,119.242,93.8853,100.57,112.572,93.8017,116.191,89.8439,87.9385,113.418,84.0942,108.138,104.013,91.5714,86.7074,100.093,93.9841,105.017,92.548,97.6296,104.356,104.625,95.0515,101.974,98.2828,84.1753,79.09,92.1738,104.835,117.025,117.694,102.017,124.332,91.7901,117.921,82.3256,99.8204,99.7528,105.504,124.899,126.275,116.308,114.1,102.353,107.301,111.521
93.1816,110.819,122.736,122.523,124.978,89.3829,100.098,117.34,100.448,104.446,92.5965,133.582,87.1387,93.3037,74.7159,115.199,87.2317,81.0025,97.3393,97.2639,117.463,104.296,111.913,104.639,98.1896,100.173,114.908,100.034,113.249,121.224,89.8734,124.708,91.9655,98.2838,108.815,92.3142,94.9817,128.922,98.6288,81.2356,108.079,98.7171,129.163,82.5056,88.4802,130.149,94.461,117.97,79.585,106.562,102.896,103.994,103.35,121.045,79.1175,122.076,93.326,99.6878,113.067,93.6334,115.568,91.7921,87.2679,112.824,83.8105,108,103.885,92.3284,87.0045,99.741,93.2898,107.55,91.5137,99.1278,102.934,103.749,94.7681,101.654,97.1197,85.0555,80.3204,92.2896,106.965,115.83,117.302,101.676,123.233,90.564,118.592,82.4371,100.767,98.7678,106.758,125.017,126.471,116.145,115.865,102.119,105.549,112.611
93.7313,107.451,122.541,123.264,124.061,90.9473,99.6535,117.243,98.8522,105.333,94.1457,137.051,88.5886,89.4702,74.5608,112.319,86.7513,80.7573,98.4151,95.9879,118.155,106.451,109.163,104.45,96.0069,99.5566,116.637,99.8693,115.285,120.924,88.5462,125.382,91.7785,96.1286,107.4,91.1282,94.0571,129.885,100.123,80.6056,110.615,96.3351,126.535,83.0685,89.5781,129.605,96.2117,119.126,79.9846,108.165,100.316,102.049,100.214,120.439,79.5362,120.91,92.8448,98.8212,112.704,92.9965,116.401,91.0972,86.3231,112.982,83.5853,110.71,103.86,92.33,88.0208,98.5794,93.269,107.67,91.3496,97.4779,104.058,102.361,93.8547,101.836,96.4961,85.4688,81.0642,90.6314,105.596,116.156,115.799,103.119,121.064,92.0685,120.591,82.3732,100.126,99.0043,105.559,126.116,124.808,118.913,117.491,102.911,104.919,111.659
92.8511,106.723,122.598,127.227,123.361,91.4026,100.729,116.855,97.3728,106.241,92.7073,136.418,91.3525,89.7931,74.202,113.128,86.1651,81.4205,100.196,97.9597,118.254,107.639,108.963,101.718,97.3956,100.465,118.044,99.7364,116.396,120.102,89.2547,125.544,93.265,93.2143,107.688,89.1446,93.613,131.141,98.7766,80.8157,110.474,96.3571,126.608,83.8906,90.1429,129.834,96.6437,118.917,78.8979,109.586,101.24,101.538,100.737,119.762,77.9058,123.033,93.0506,98.9237,111.838,92.7079,118.566,91.5647,85.8803,111.365,83.2438,111.451,101.171,93.7402,85.2858,98.0021,94.6564,106.979,92.6844,98.9162,103.994,103.19,95.2093,101.803,94.4806,85.986,84.3186,93.9615,107.058,115.51,114.956,102.65,120.058,91.4412,120.394,83.58,102.323,98.7399,107.464,125.803,124.12,119.301,115.891,101.451,104.584,110.198
